User ID,New Listings,Renewals,Ads Bought,Listing Revenue,Promo Revenues,Total Revenue,Segments
50240203,2,0,0,0.0,39.01,39.01,Middle Revenue
2388571,14,120,5,27.96,11.04,39.0,Middle Revenue
19409762,3,3,0,0.0,38.99,38.99,Middle Revenue
2885097,1,3,1,15.51,23.46,38.97,Middle Revenue
3140277,0,2,1,15.51,23.46,38.97,Middle Revenue
10376854,1,2,1,15.51,23.46,38.97,Middle Revenue
36180539,2,5,0,0.0,38.95,38.95,Middle Revenue
100095295,9,0,0,0.0,38.95,38.95,Middle Revenue
4536073,5,2,0,0.0,38.94,38.94,Middle Revenue
7807443,2,2,0,0.0,38.94,38.94,Middle Revenue
8488879,1,0,0,0.0,38.93,38.93,Middle Revenue
12682306,4,0,0,0.0,38.93,38.93,Middle Revenue
3347367,4,29,0,0.0,38.93,38.93,Middle Revenue
6279057,19,217,0,0.0,38.93,38.93,Middle Revenue
9577061,5,88,1,15.49,23.43,38.92,Middle Revenue
1040416,14,8,0,0.0,38.91,38.91,Middle Revenue
9167507,8,3,0,0.0,38.88,38.88,Middle Revenue
23777190,20,101,30,29.130000000000003,9.74,38.870000000000005,Middle Revenue
18784794,1,2,2,31.06,7.81,38.87,Middle Revenue
257308,30,121,30,27.18,11.68,38.86,Middle Revenue
4509763,1,2,0,0.0,38.84,38.84,Middle Revenue
154240592,16,2,0,0.0,38.84,38.84,Middle Revenue
195878,12,207,53,38.839999999999996,0.0,38.839999999999996,Middle Revenue
5062483,32,209,40,38.83,0.0,38.83,Middle Revenue
6734809,10,5,0,0.0,38.83,38.83,Middle Revenue
119057659,46,114,40,38.81,0.0,38.81,Middle Revenue
2324429,113,39,33,38.81,0.0,38.81,Middle Revenue
135693,0,3,0,0.0,38.8,38.8,Middle Revenue
1138966,12,126,50,38.8,0.0,38.8,Middle Revenue
1714288,2,1,1,18.83,19.97,38.8,Middle Revenue
25164594,2,4,1,18.83,19.97,38.8,Middle Revenue
17955686,0,3,1,18.83,19.96,38.79,Middle Revenue
3638007,10,5,1,18.83,19.95,38.78,Middle Revenue
4888169,1,2,1,15.37,23.4,38.77,Middle Revenue
6907597,2,2,1,18.82,19.94,38.76,Middle Revenue
50161067,108,101,0,0.0,38.76,38.76,Middle Revenue
151304420,2,2,1,18.8,19.94,38.74,Middle Revenue
16060186,63,711,40,38.730000000000004,0.0,38.730000000000004,Middle Revenue
8885445,31,67,1,18.8,19.93,38.730000000000004,Middle Revenue
1924930,30,10,0,0.0,38.73,38.73,Middle Revenue
10498262,4,11,1,18.8,19.93,38.73,Middle Revenue
37901397,0,2,1,18.79,19.92,38.71,Middle Revenue
6156037,5,6,1,18.78,19.92,38.7,Middle Revenue
36620701,2,69,1,18.78,19.92,38.7,Middle Revenue
15097,7,1,1,18.77,19.91,38.68,Middle Revenue
384015,0,3,1,18.77,19.91,38.68,Middle Revenue
1315410,1,12,0,0.0,38.68,38.68,Middle Revenue
10876832,9,2,0,0.0,38.68,38.68,Middle Revenue
131807903,11,4,0,0.0,38.68,38.68,Middle Revenue
143243296,4,1,1,18.71,19.94,38.650000000000006,Middle Revenue
2092626,19,71,0,0.0,38.65,38.65,Middle Revenue
153340110,9,3,0,0.0,38.629999999999995,38.629999999999995,Middle Revenue
3301867,17,38,6,38.62,0.0,38.62,Middle Revenue
3982455,18,9,1,2.7,35.91,38.61,Middle Revenue
7421915,26,18,1,32.42,6.19,38.61,Middle Revenue
8603997,6,2,0,0.0,38.61,38.61,Middle Revenue
17551718,3,13,2,13.629999999999999,24.97,38.599999999999994,Middle Revenue
3886217,28,30,3,14.25,24.34,38.59,Middle Revenue
8357491,1,2,1,18.73,19.86,38.59,Middle Revenue
12292738,21,1,10,30.939999999999998,7.64,38.58,Middle Revenue
22032328,5,0,0,0.0,38.58,38.58,Middle Revenue
106477635,6,1,1,18.8,19.78,38.58,Middle Revenue
132212,21,84,1,18.71,19.84,38.55,Middle Revenue
91603441,79,105,10,27.91,10.64,38.55,Middle Revenue
23116396,16,42,0,0.0,38.54,38.54,Middle Revenue
4398847,46,53,0,0.0,38.54,38.54,Middle Revenue
2013332,4,0,0,0.0,38.54,38.54,Middle Revenue
399011,12,111,0,0.0,38.51,38.51,Middle Revenue
10607090,2,2,0,0.0,38.51,38.51,Middle Revenue
2948103,12,32,0,0.0,38.48,38.48,Middle Revenue
9260691,2,1,1,18.64,19.77,38.41,Middle Revenue
850050,15,72,2,6.17,32.2,38.370000000000005,Middle Revenue
3336455,3,1,1,18.81,19.56,38.37,Middle Revenue
2501165,1,3,0,0.0,38.32,38.32,Middle Revenue
240166,1,5,0,0.0,38.31,38.31,Middle Revenue
117628,1,29,1,9.72,28.57,38.29,Middle Revenue
160850202,14,9,7,28.05,10.14,38.19,Middle Revenue
890318,16,40,0,0.0,38.18,38.18,Middle Revenue
38047925,6,16,7,38.160000000000004,0.0,38.160000000000004,Middle Revenue
17474600,0,1,0,0.0,38.1,38.1,Middle Revenue
888878,5,1,0,0.0,38.07,38.07,Middle Revenue
36650641,2,5,1,15.46,22.61,38.07,Middle Revenue
12122046,4,19,0,0.0,38.05,38.05,Middle Revenue
2844179,13,26,23,90.96000000000001,-52.94,38.01999999999998,Middle Revenue
4224955,16,3,14,38.01,0.0,38.01,Middle Revenue
131237269,19,43,5,38.01,0.0,38.01,Middle Revenue
3222219,0,8,0,0.0,37.98,37.98,Middle Revenue
5409999,4,8,0,0.0,37.96,37.96,Middle Revenue
163738213,4,1,0,0.0,37.96,37.96,Middle Revenue
1438038,5,4,0,0.0,37.95,37.95,Middle Revenue
2042152,3,1,0,0.0,37.94,37.94,Middle Revenue
4043399,5,1,0,0.0,37.93,37.93,Middle Revenue
2904493,24,40,1,29.82,8.09,37.910000000000004,Middle Revenue
158507460,2,12,0,0.0,37.91,37.91,Middle Revenue
2687077,7,7,0,0.0,37.9,37.9,Middle Revenue
14936414,25,0,9,27.79,10.1,37.89,Middle Revenue
2419817,10,11,0,0.0,37.88,37.88,Middle Revenue
3691695,5,1,0,0.0,37.87,37.87,Middle Revenue
3906859,18,14,6,37.839999999999996,0.0,37.839999999999996,Middle Revenue
4232845,2,0,0,0.0,37.82,37.82,Middle Revenue
5479109,4,6,0,0.0,37.81,37.81,Middle Revenue
27626455,3,5,0,0.0,37.78,37.78,Middle Revenue
107248319,20,26,0,0.0,37.78,37.78,Middle Revenue
9089185,2,22,0,0.0,37.760000000000005,37.760000000000005,Middle Revenue
141632,7,44,0,0.0,37.75,37.75,Middle Revenue
602027,126,221,0,0.0,37.74,37.74,Middle Revenue
2695847,11,12,0,0.0,37.69,37.69,Middle Revenue
4184937,4,5,2,37.68,0.0,37.68,Middle Revenue
3966833,14,33,2,37.67,0.0,37.67,Middle Revenue
6214637,7,1,0,0.0,37.66,37.66,Middle Revenue
6496015,3,13,0,0.0,37.66,37.66,Middle Revenue
11935766,1,2,2,37.66,0.0,37.66,Middle Revenue
28799289,1,11,2,37.66,0.0,37.66,Middle Revenue
786337,6,28,2,37.65,0.0,37.65,Middle Revenue
3694759,4,16,2,37.65,0.0,37.65,Middle Revenue
23402612,9,33,2,37.65,0.0,37.65,Middle Revenue
439791,0,7,2,37.64,0.0,37.64,Middle Revenue
2969775,5,1,2,37.64,0.0,37.64,Middle Revenue
21747520,5,9,2,37.64,0.0,37.64,Middle Revenue
41119515,2,1,0,0.0,37.64,37.64,Middle Revenue
166543898,12,9,0,0.0,37.63,37.63,Middle Revenue
5616885,4,11,2,37.63,0.0,37.63,Middle Revenue
4924625,1,2,2,37.63,0.0,37.63,Middle Revenue
664519,2,8,2,37.629999999999995,0.0,37.629999999999995,Middle Revenue
160291902,0,4,2,37.62,0.0,37.62,Middle Revenue
10611958,4,1,2,37.61,0.0,37.61,Middle Revenue
888976,2,6,2,37.6,0.0,37.6,Middle Revenue
2209182,2,4,2,37.6,0.0,37.6,Middle Revenue
8420011,3,0,2,37.6,0.0,37.6,Middle Revenue
13961536,3,1,2,37.6,0.0,37.6,Middle Revenue
21326820,1,2,2,37.6,0.0,37.6,Middle Revenue
873130,2,38,2,37.59,0.0,37.59,Middle Revenue
34227463,0,5,2,37.58,0.0,37.58,Middle Revenue
21770072,0,2,2,37.58,0.0,37.58,Middle Revenue
7762335,4,1,2,37.58,0.0,37.58,Middle Revenue
5997593,7,22,2,37.58,0.0,37.58,Middle Revenue
3866447,8,8,2,37.58,0.0,37.58,Middle Revenue
702145,2,18,2,37.58,0.0,37.58,Middle Revenue
4635751,1,12,2,37.57,0.0,37.57,Middle Revenue
8191591,6,7,2,37.57,0.0,37.57,Middle Revenue
483005,1,2,2,37.56,0.0,37.56,Middle Revenue
6131027,14,26,0,0.0,37.56,37.56,Middle Revenue
17095168,2,8,2,37.56,0.0,37.56,Middle Revenue
35856271,3,11,2,37.56,0.0,37.56,Middle Revenue
2256058,0,4,2,37.55,0.0,37.55,Middle Revenue
3690429,6,3,2,37.55,0.0,37.55,Middle Revenue
4392065,1,4,2,37.540000000000006,0.0,37.540000000000006,Middle Revenue
44602953,0,4,2,37.54,0.0,37.54,Middle Revenue
101363017,3,6,2,37.53,0.0,37.53,Middle Revenue
26939087,1,7,2,37.53,0.0,37.53,Middle Revenue
31329115,4,8,2,37.53,0.0,37.53,Middle Revenue
648855,5,1,1,32.08,5.44,37.52,Middle Revenue
107066717,3,0,0,0.0,37.52,37.52,Middle Revenue
4476347,3,20,2,37.510000000000005,0.0,37.510000000000005,Middle Revenue
9004357,3,8,2,37.51,0.0,37.51,Middle Revenue
18752706,2,2,2,37.51,0.0,37.51,Middle Revenue
664057,361,491,0,0.0,37.5,37.5,Middle Revenue
4942649,2,5,1,15.55,21.95,37.5,Middle Revenue
13482316,7,44,2,37.5,0.0,37.5,Middle Revenue
2121192,1,43,0,0.0,37.49,37.49,Middle Revenue
5427693,2,8,2,37.489999999999995,0.0,37.489999999999995,Middle Revenue
14704844,5,9,2,37.489999999999995,0.0,37.489999999999995,Middle Revenue
4208179,9,35,11,33.96,3.52,37.480000000000004,Middle Revenue
894188,0,5,2,37.480000000000004,0.0,37.480000000000004,Middle Revenue
2893565,12,3,1,3.11,34.37,37.48,Middle Revenue
371609,8,34,2,37.47,0.0,37.47,Middle Revenue
5421239,0,4,2,37.46,0.0,37.46,Middle Revenue
739497,0,5,0,0.0,37.45,37.45,Middle Revenue
3742767,10,6,0,0.0,37.45,37.45,Middle Revenue
6704671,1,2,0,0.0,37.45,37.45,Middle Revenue
4635723,27,118,2,37.44,0.0,37.44,Middle Revenue
6593321,0,1,0,0.0,37.44,37.44,Middle Revenue
137901967,64,125,12,27.12,10.32,37.44,Middle Revenue
6142459,9,47,2,37.43,0.0,37.43,Middle Revenue
14346728,4,6,2,37.43,0.0,37.43,Middle Revenue
35267513,3,2,2,37.43,0.0,37.43,Middle Revenue
3968439,2,5,2,37.42,0.0,37.42,Middle Revenue
2120802,2,38,1,15.51,21.89,37.4,Middle Revenue
35517349,0,5,0,0.0,37.38,37.38,Middle Revenue
8209207,6,2,0,0.0,37.37,37.37,Middle Revenue
17617730,0,6,0,0.0,37.36,37.36,Middle Revenue
143294586,0,1,0,0.0,37.36,37.36,Middle Revenue
18018178,9,0,1,-3.02,40.370000000000005,37.35,Middle Revenue
49342391,6,19,0,0.0,37.35,37.35,Middle Revenue
68844497,32,15,0,0.0,37.349999999999994,37.349999999999994,Middle Revenue
4519921,9,2,3,9.26,28.060000000000002,37.32,Middle Revenue
34741953,0,6,0,0.0,37.32,37.32,Middle Revenue
5084377,43,16,0,0.0,37.31,37.31,Middle Revenue
14939248,2,1,1,3.85,33.45,37.3,Middle Revenue
3124365,9,23,6,16.21,21.08,37.29,Middle Revenue
8726233,14,3,1,15.5,21.79,37.29,Middle Revenue
1619746,0,5,2,37.29,0.0,37.29,Middle Revenue
247153,1,2,2,37.28,0.0,37.28,Middle Revenue
1748784,8,102,0,0.0,37.27,37.27,Middle Revenue
3512635,0,2,0,0.0,37.27,37.27,Middle Revenue
26710095,62,20,4,37.269999999999996,0.0,37.269999999999996,Middle Revenue
1588816,0,1,1,37.26,0.0,37.26,Middle Revenue
3345311,9,4,2,37.26,0.0,37.26,Middle Revenue
4742207,19,17,0,0.0,37.26,37.26,Middle Revenue
7014207,4,12,0,0.0,37.26,37.26,Middle Revenue
18763140,3,3,2,37.26,0.0,37.26,Middle Revenue
18769392,1,72,0,0.0,37.26,37.26,Middle Revenue
812085,10,13,0,0.0,37.25,37.25,Middle Revenue
4106629,1,0,0,0.0,37.25,37.25,Middle Revenue
35674699,1,7,4,37.22,0.0,37.22,Middle Revenue
130241949,22,0,0,0.0,37.21,37.21,Middle Revenue
3614669,23,48,0,0.0,37.2,37.2,Middle Revenue
1939458,6,14,1,0.0,37.2,37.2,Middle Revenue
3592389,8,18,0,0.0,37.19,37.19,Middle Revenue
6325923,5,8,1,18.81,18.38,37.19,Middle Revenue
33006005,0,1,0,0.0,37.19,37.19,Middle Revenue
29034899,16,8,0,0.0,37.18,37.18,Middle Revenue
3671927,1,1,1,18.8,18.37,37.17,Middle Revenue
5563207,6,2,1,18.8,18.37,37.17,Middle Revenue
38347251,5,7,0,0.0,37.17,37.17,Middle Revenue
159197579,3,4,0,0.0,37.16,37.16,Middle Revenue
13615906,1,1,0,0.0,37.16,37.16,Middle Revenue
5803399,0,5,0,0.0,37.16,37.16,Middle Revenue
416363,3,2,0,0.0,37.16,37.16,Middle Revenue
1484092,8,39,1,3.09,34.06,37.150000000000006,Middle Revenue
541627,1,0,0,0.0,37.15,37.15,Middle Revenue
606401,7,4,0,0.0,37.15,37.15,Middle Revenue
2593383,5,4,0,0.0,37.15,37.15,Middle Revenue
3153975,2,1,0,0.0,37.15,37.15,Middle Revenue
3746411,1,3,0,0.0,37.15,37.15,Middle Revenue
22822782,1,0,0,0.0,37.15,37.15,Middle Revenue
132853809,6,5,0,0.0,37.15,37.15,Middle Revenue
4736333,7,37,0,0.0,37.14,37.14,Middle Revenue
14066646,3,61,0,0.0,37.14,37.14,Middle Revenue
37425563,1,0,0,0.0,37.14,37.14,Middle Revenue
2718491,16,44,0,0.0,37.14,37.14,Middle Revenue
197746,5,19,1,18.82,18.32,37.14,Middle Revenue
6003789,3,1,0,0.0,37.13000000000001,37.13000000000001,Middle Revenue
35591245,1,4,0,0.0,37.13,37.13,Middle Revenue
372679,16,126,12,37.129999999999995,0.0,37.129999999999995,Middle Revenue
1236782,16,41,5,15.41,21.72,37.129999999999995,Middle Revenue
4784927,1,5,0,0.0,37.12,37.12,Middle Revenue
33540301,0,4,0,0.0,37.12,37.12,Middle Revenue
165372521,9,1,0,0.0,37.12,37.12,Middle Revenue
4483367,6,22,0,0.0,37.11,37.11,Middle Revenue
142125092,3,0,0,0.0,37.11,37.11,Middle Revenue
13352360,9,17,0,0.0,37.11,37.11,Middle Revenue
19340338,2,1,1,18.77,18.34,37.11,Middle Revenue
2782315,1,7,0,0.0,37.11,37.11,Middle Revenue
2438433,8,2,0,0.0,37.11,37.11,Middle Revenue
1773314,2,18,0,0.0,37.11,37.11,Middle Revenue
474359,4,18,0,0.0,37.1,37.1,Middle Revenue
1430788,5,4,0,0.0,37.1,37.1,Middle Revenue
10784494,2,0,0,0.0,37.1,37.1,Middle Revenue
1395088,13,25,0,0.0,37.09,37.09,Middle Revenue
48120,26,127,12,37.08,0.0,37.08,Middle Revenue
3061861,2,1,0,0.0,37.08,37.08,Middle Revenue
3469721,1,0,0,0.0,37.08,37.08,Middle Revenue
34281821,0,1,0,0.0,37.08,37.08,Middle Revenue
752069,67,101,12,37.07,0.0,37.07,Middle Revenue
3472391,9,29,0,0.0,37.07,37.07,Middle Revenue
5895431,2,1,0,0.0,37.07,37.07,Middle Revenue
1315480,0,1,0,0.0,37.06,37.06,Middle Revenue
32724443,1,0,0,0.0,37.05,37.05,Middle Revenue
7252025,3,1,0,0.0,37.05,37.05,Middle Revenue
35682397,15,230,0,0.0,37.03,37.03,Middle Revenue
155780861,1,0,0,0.0,37.01,37.01,Middle Revenue
26394533,1,3,0,0.0,37.0,37.0,Middle Revenue
3136909,7,3,0,0.0,37.0,37.0,Middle Revenue
3436143,3,9,0,0.0,36.99,36.99,Middle Revenue
30140781,5,10,0,0.0,36.99,36.99,Middle Revenue
154770029,104,138,0,0.0,36.99,36.99,Middle Revenue
157129441,6,2,0,0.0,36.99,36.99,Middle Revenue
158110969,1,0,0,0.0,36.98,36.98,Middle Revenue
4626997,5,26,1,18.69,18.28,36.97,Middle Revenue
122342959,21,5,7,36.97,0.0,36.97,Middle Revenue
1567730,3,42,0,0.0,36.97,36.97,Middle Revenue
11484906,0,4,0,0.0,36.97,36.97,Middle Revenue
607159,3,10,1,3.08,33.88,36.96,Middle Revenue
2433177,6,7,0,0.0,36.96,36.96,Middle Revenue
7018091,3,2,1,22.35,14.61,36.96,Middle Revenue
16100012,1,0,0,0.0,36.91,36.91,Middle Revenue
135799,14,447,40,36.900000000000006,0.0,36.900000000000006,Middle Revenue
2404515,15,19,0,0.0,36.900000000000006,36.900000000000006,Middle Revenue
8227835,19,106,1,3.08,33.82,36.9,Middle Revenue
7763273,6,35,0,0.0,36.89,36.89,Middle Revenue
150092705,1,0,0,0.0,36.89,36.89,Middle Revenue
7597709,2,0,0,0.0,36.87,36.87,Middle Revenue
19582976,1,0,0,0.0,36.86,36.86,Middle Revenue
26928685,1,3,0,0.0,36.86,36.86,Middle Revenue
2263934,0,13,0,0.0,36.86,36.86,Middle Revenue
22277082,0,4,0,0.0,36.84,36.84,Middle Revenue
25118218,33,12,18,36.84,0.0,36.84,Middle Revenue
3412299,8,1,0,0.0,36.84,36.84,Middle Revenue
13197540,2,22,0,0.0,36.83,36.83,Middle Revenue
8217649,1,6,0,0.0,36.82,36.82,Middle Revenue
24449226,80,67,40,36.82,0.0,36.82,Middle Revenue
35997499,2,0,0,0.0,36.81,36.81,Middle Revenue
8148299,6,18,0,0.0,36.8,36.8,Middle Revenue
157045273,1,0,0,0.0,36.79,36.79,Middle Revenue
2739957,6,1,0,0.0,36.78,36.78,Middle Revenue
539643,19,45,0,0.0,36.76,36.76,Middle Revenue
161972090,5,0,0,0.0,36.76,36.76,Middle Revenue
87023,1,6,0,0.0,36.76,36.76,Middle Revenue
104547,1,1,1,18.82,17.91,36.73,Middle Revenue
37978963,12,3,1,3.1,33.63,36.73,Middle Revenue
146136102,4,1,1,18.78,17.95,36.73,Middle Revenue
4273267,0,2,0,0.0,36.72,36.72,Middle Revenue
4982149,1,97,38,36.72,0.0,36.72,Middle Revenue
3729815,6,15,1,18.77,17.94,36.71,Middle Revenue
14464818,6,4,0,0.0,36.7,36.7,Middle Revenue
11711686,13,139,0,0.0,36.69,36.69,Middle Revenue
6442971,2,0,0,0.0,36.67,36.67,Middle Revenue
6341955,8,23,0,0.0,36.63,36.63,Middle Revenue
883534,3,24,0,0.0,36.62,36.62,Middle Revenue
2460689,137,8,3,21.67,14.95,36.62,Middle Revenue
24303416,2,3,0,0.0,36.62,36.62,Middle Revenue
30657133,3,0,0,0.0,36.61,36.61,Middle Revenue
8156475,2,0,0,0.0,36.61,36.61,Middle Revenue
7481501,3,6,0,0.0,36.6,36.6,Middle Revenue
147279198,3,1,0,0.0,36.6,36.6,Middle Revenue
1030,1,0,0,0.0,36.6,36.6,Middle Revenue
775549,5,2,0,0.0,36.59,36.59,Middle Revenue
8078109,3,1,0,0.0,36.57,36.57,Middle Revenue
9585091,3,8,0,0.0,36.57,36.57,Middle Revenue
12052168,51,10,0,0.0,36.57,36.57,Middle Revenue
36568987,1,0,0,0.0,36.57,36.57,Middle Revenue
116171883,6,9,0,0.0,36.57,36.57,Middle Revenue
45898141,2,8,0,0.0,36.56,36.56,Middle Revenue
14126706,4,0,0,0.0,36.56,36.56,Middle Revenue
5306285,7,6,0,0.0,36.56,36.56,Middle Revenue
269761,3,5,0,0.0,36.56,36.56,Middle Revenue
4700243,1,63,0,0.0,36.55,36.55,Middle Revenue
6606563,4,0,0,0.0,36.55,36.55,Middle Revenue
8202909,27,22,0,0.0,36.55,36.55,Middle Revenue
14275098,8,1,0,0.0,36.55,36.55,Middle Revenue
36077995,4,8,0,0.0,36.55,36.55,Middle Revenue
37705501,4,16,0,0.0,36.55,36.55,Middle Revenue
78172591,10,1,0,0.0,36.55,36.55,Middle Revenue
5657943,1,0,0,0.0,36.54,36.54,Middle Revenue
121593747,7,4,0,0.0,36.54,36.54,Middle Revenue
71982851,20,30,10,16.24,20.3,36.54,Middle Revenue
6502181,2,0,0,0.0,36.54,36.54,Middle Revenue
7918049,9,15,0,0.0,36.54,36.54,Middle Revenue
5585389,0,11,0,0.0,36.54,36.54,Middle Revenue
395613,0,25,0,0.0,36.54,36.54,Middle Revenue
20550,3,5,0,0.0,36.54,36.54,Middle Revenue
3959333,3,4,0,0.0,36.54,36.54,Middle Revenue
2688601,26,15,0,0.0,36.53,36.53,Middle Revenue
4297043,18,31,0,0.0,36.53,36.53,Middle Revenue
6672029,0,6,0,0.0,36.53,36.53,Middle Revenue
11809738,4,6,3,36.53,0.0,36.53,Middle Revenue
78167703,6,79,0,0.0,36.52,36.52,Middle Revenue
14964610,2,1,0,0.0,36.52,36.52,Middle Revenue
46503121,1,36,0,0.0,36.52,36.52,Middle Revenue
152375830,3,11,0,0.0,36.52,36.52,Middle Revenue
106808593,6,38,0,0.0,36.52,36.52,Middle Revenue
132466355,22,22,0,0.0,36.52,36.52,Middle Revenue
144732898,1,0,0,0.0,36.52,36.52,Middle Revenue
12602636,13,25,0,0.0,36.52,36.52,Middle Revenue
13265002,13,15,0,0.0,36.52,36.52,Middle Revenue
3857255,1,0,0,0.0,36.52,36.52,Middle Revenue
7284199,1,0,0,0.0,36.52,36.52,Middle Revenue
7157417,1,15,0,0.0,36.52,36.52,Middle Revenue
2733847,5,22,0,0.0,36.52,36.52,Middle Revenue
2116648,3,9,0,0.0,36.52,36.52,Middle Revenue
1687970,2,0,0,0.0,36.52,36.52,Middle Revenue
1644640,85,85,1,3.09,33.43,36.52,Middle Revenue
1576356,3,1,0,0.0,36.52,36.52,Middle Revenue
133813,2,11,0,0.0,36.52,36.52,Middle Revenue
6913187,5,5,0,0.0,36.51,36.51,Middle Revenue
31031233,1,0,0,0.0,36.51,36.51,Middle Revenue
15966696,1,5,1,12.17,24.34,36.51,Middle Revenue
2012204,3,11,1,12.17,24.34,36.51,Middle Revenue
5265779,10,25,5,36.51,0.0,36.51,Middle Revenue
2692395,9,2,0,0.0,36.51,36.51,Middle Revenue
4661067,2,5,1,0.0,36.51,36.51,Middle Revenue
98436,4,9,0,0.0,36.5,36.5,Middle Revenue
19551810,5,45,0,0.0,36.5,36.5,Middle Revenue
154817421,0,2,0,0.0,36.5,36.5,Middle Revenue
32452109,0,4,0,0.0,36.5,36.5,Middle Revenue
3489869,8,7,0,0.0,36.5,36.5,Middle Revenue
11271980,4,9,0,0.0,36.5,36.5,Middle Revenue
5764701,3,7,0,0.0,36.5,36.5,Middle Revenue
5982839,2,3,0,0.0,36.5,36.5,Middle Revenue
5470589,1,1,1,18.65,17.84,36.49,Middle Revenue
146982609,3,0,0,0.0,36.49,36.49,Middle Revenue
38334483,13,11,3,36.49,0.0,36.49,Middle Revenue
31613397,10,5,3,36.49,0.0,36.49,Middle Revenue
22971718,3,0,0,0.0,36.49,36.49,Middle Revenue
19373806,3,2,0,0.0,36.49,36.49,Middle Revenue
14360720,1,0,0,0.0,36.49,36.49,Middle Revenue
6855625,1,0,0,0.0,36.49,36.49,Middle Revenue
6810355,10,3,0,0.0,36.49,36.49,Middle Revenue
61076569,12,3,0,0.0,36.49,36.49,Middle Revenue
5143717,4,0,0,0.0,36.49,36.49,Middle Revenue
2761661,2,1,0,0.0,36.49,36.49,Middle Revenue
5012431,2,15,0,0.0,36.49,36.49,Middle Revenue
30301,12,23,0,0.0,36.49,36.49,Middle Revenue
1498562,13,29,10,36.49,0.0,36.49,Middle Revenue
972022,1,0,0,0.0,36.49,36.49,Middle Revenue
2875435,9,67,0,0.0,36.49,36.49,Middle Revenue
3080103,1,1,0,0.0,36.49,36.49,Middle Revenue
3493757,6,2,0,0.0,36.49,36.49,Middle Revenue
3969659,2,4,0,0.0,36.49,36.49,Middle Revenue
20855032,5,5,1,12.16,24.32,36.480000000000004,Middle Revenue
33773425,11,43,2,36.480000000000004,0.0,36.480000000000004,Middle Revenue
163314761,3,2,3,36.480000000000004,0.0,36.480000000000004,Middle Revenue
18082134,1,1,0,0.0,36.48,36.48,Middle Revenue
159889012,8,13,10,36.48,0.0,36.48,Middle Revenue
138507337,7,7,5,36.48,0.0,36.48,Middle Revenue
101674339,0,2,0,0.0,36.48,36.48,Middle Revenue
37861021,3,3,0,0.0,36.48,36.48,Middle Revenue
2192064,48,486,4,36.48,0.0,36.48,Middle Revenue
14164808,3,3,0,0.0,36.48,36.48,Middle Revenue
13893720,2,4,0,0.0,36.48,36.48,Middle Revenue
11479232,3,3,0,0.0,36.48,36.48,Middle Revenue
1663016,5,7,0,0.0,36.48,36.48,Middle Revenue
749725,7,31,0,0.0,36.48,36.48,Middle Revenue
170015694,1,0,0,0.0,36.47,36.47,Middle Revenue
7575965,1,30,0,0.0,36.47,36.47,Middle Revenue
148091762,5,3,0,0.0,36.47,36.47,Middle Revenue
24231512,3,259,0,0.0,36.47,36.47,Middle Revenue
17165298,1,2,0,0.0,36.47,36.47,Middle Revenue
7585521,2,0,0,0.0,36.47,36.47,Middle Revenue
156740457,5,0,0,0.0,36.47,36.47,Middle Revenue
4681671,13,64,0,0.0,36.47,36.47,Middle Revenue
864754,2,1,0,0.0,36.47,36.47,Middle Revenue
2490357,1,2,0,0.0,36.47,36.47,Middle Revenue
772213,5,2,0,0.0,36.47,36.47,Middle Revenue
123365813,4,2,0,0.0,36.47,36.47,Middle Revenue
1945296,6,0,0,0.0,36.47,36.47,Middle Revenue
2232304,1,2,0,0.0,36.47,36.47,Middle Revenue
1846164,10,4,0,0.0,36.46,36.46,Middle Revenue
7484403,25,31,0,0.0,36.46,36.46,Middle Revenue
8011781,6,33,0,0.0,36.46,36.46,Middle Revenue
13005994,0,12,0,0.0,36.46,36.46,Middle Revenue
15813992,12,1,0,0.0,36.46,36.46,Middle Revenue
45818455,2,18,3,36.46,0.0,36.46,Middle Revenue
4504135,11,73,0,0.0,36.45,36.45,Middle Revenue
6134515,1,2,0,0.0,36.45,36.45,Middle Revenue
3726845,7,2,0,0.0,36.45,36.45,Middle Revenue
3501599,9,5,5,36.44,0.0,36.44,Middle Revenue
5015471,2,3,0,0.0,36.44,36.44,Middle Revenue
5182383,3,0,0,0.0,36.44,36.44,Middle Revenue
6751807,12,6,0,0.0,36.44,36.44,Middle Revenue
7082799,4,3,0,0.0,36.44,36.44,Middle Revenue
12765734,9,8,0,0.0,36.44,36.44,Middle Revenue
13039988,1,37,1,12.12,24.32,36.44,Middle Revenue
33691769,0,2,0,0.0,36.44,36.44,Middle Revenue
166873232,0,1,0,0.0,36.44,36.44,Middle Revenue
21362260,3,2,0,0.0,36.43000000000001,36.43000000000001,Middle Revenue
42099851,22,19,0,0.0,36.43,36.43,Middle Revenue
25298121,2,21,1,12.12,24.31,36.43,Middle Revenue
143299507,7,2,0,0.0,36.42,36.42,Middle Revenue
474937,3,13,0,0.0,36.42,36.42,Middle Revenue
156041218,1,1,0,0.0,36.42,36.42,Middle Revenue
146724212,16,14,0,0.0,36.42,36.42,Middle Revenue
6731927,3,15,1,12.14,24.28,36.42,Middle Revenue
37269403,6,7,0,0.0,36.42,36.42,Middle Revenue
12696396,0,3,0,0.0,36.42,36.42,Middle Revenue
2821377,20,30,10,36.42,0.0,36.42,Middle Revenue
170901,4,19,1,32.33,4.08,36.41,Middle Revenue
3447585,16,25,0,0.0,36.41,36.41,Middle Revenue
